Id,count,people_v
1,22,30
52,26,39
50,20,49
51,29,56
2,17,49
56,16,31
3,27,39
5,32,51
8,26,40
4,27,56
41,21,59
53,31,51
6,22,31
49,20,31
7,25,46
57,22,46
42,23,27
40,29,31
45,26,30
9,41,66
10,34,38
11,28,31
38,28,28
54,32,38
46,33,39
55,31,48
12,26,48
13,27,25
47,21,16
48,22,25
14,24,30
22,17,31
44,15,26
15,15,26
19,29,39
43,27,40
16,26,39
18,21,18
21,20,30
27,11,19
17,33,45
33,24,24
39,29,63
20,18,16
36,20,29
37,18,32
30,14,10
23,28,40
24,17,15
31,17,12
32,13,28
25,22,29
26,9,30
34,13,12
35,16,14
28,20,19
29,20,9
