Id,count,people_v
1,16,30
52,19,39
50,22,49
51,21,56
2,21,49
56,13,31
3,21,39
5,24,51
8,36,40
4,24,56
41,19,59
53,25,51
6,12,31
49,11,31
7,27,46
57,28,46
42,33,27
40,31,31
45,21,30
9,32,66
10,25,38
11,24,31
38,25,28
54,21,38
46,32,39
55,35,48
12,33,48
13,28,25
47,17,16
48,25,25
14,20,30
22,35,31
44,16,26
15,18,26
19,18,39
43,23,40
16,34,39
18,17,18
21,21,30
27,25,19
17,26,45
33,20,24
39,17,63
20,21,16
36,24,29
37,24,32
30,28,10
23,32,40
24,24,15
31,27,12
32,23,28
25,24,29
26,22,30
34,21,12
35,26,14
28,28,19
29,28,9
