Id,count,people_v
1,20,30
52,23,39
50,21,49
51,21,56
2,18,49
56,17,31
3,29,39
5,28,51
8,29,40
4,24,56
41,18,59
53,32,51
6,13,31
49,21,31
7,24,46
57,27,46
42,29,27
40,34,31
45,23,30
9,34,66
10,27,38
11,29,31
38,18,28
54,27,38
46,36,39
55,29,48
12,28,48
13,25,25
47,15,16
48,21,25
14,24,30
22,24,31
44,14,26
15,17,26
19,22,39
43,35,40
16,32,39
18,22,18
21,21,30
27,18,19
17,19,45
33,15,24
39,19,63
20,12,16
36,13,29
37,19,32
30,15,10
23,47,40
24,29,15
31,18,12
32,28,28
25,20,29
26,19,30
34,14,12
35,15,14
28,10,19
29,16,9
