Id,count,people_v
1,18,30
52,24,39
50,19,49
51,20,56
2,17,49
56,11,31
3,31,39
5,28,51
8,25,40
4,16,56
41,16,59
53,32,51
6,19,31
49,26,31
7,35,46
57,30,46
42,37,27
40,38,31
45,26,30
9,35,66
10,26,38
11,27,31
38,22,28
54,26,38
46,28,39
55,31,48
12,28,48
13,19,25
47,11,16
48,18,25
14,25,30
22,30,31
44,18,26
15,19,26
19,25,39
43,32,40
16,28,39
18,13,18
21,15,30
27,18,19
17,21,45
33,22,24
39,19,63
20,15,16
36,17,29
37,15,32
30,24,10
23,40,40
24,26,15
31,25,12
32,25,28
25,24,29
26,21,30
34,19,12
35,21,14
28,20,19
29,20,9
