Id,count,people_v
1,22,30
52,29,39
50,20,49
51,21,56
2,14,49
56,15,31
3,39,39
5,37,51
8,37,40
4,22,56
41,18,59
53,35,51
6,17,31
49,24,31
7,25,46
57,28,46
42,25,27
40,31,31
45,26,30
9,30,66
10,22,38
11,19,31
38,16,28
54,26,38
46,17,39
55,20,48
12,21,48
13,23,25
47,15,16
48,21,25
14,27,30
22,24,31
44,17,26
15,15,26
19,26,39
43,32,40
16,26,39
18,10,18
21,23,30
27,18,19
17,23,45
33,24,24
39,24,63
20,15,16
36,27,29
37,16,32
30,19,10
23,37,40
24,23,15
31,20,12
32,23,28
25,24,29
26,21,30
34,15,12
35,26,14
28,28,19
29,29,9
