Id,count,people_v
1,25,30
52,31,39
50,24,49
51,36,56
2,26,49
56,20,31
3,33,39
5,26,51
8,29,40
4,30,56
41,18,59
53,24,51
6,24,31
49,18,31
7,22,46
57,17,46
42,25,27
40,21,31
45,12,30
9,32,66
10,31,38
11,24,31
38,28,28
54,30,38
46,30,39
55,33,48
12,32,48
13,19,25
47,20,16
48,20,25
14,12,30
22,26,31
44,11,26
15,15,26
19,23,39
43,30,40
16,25,39
18,17,18
21,15,30
27,22,19
17,32,45
33,24,24
39,17,63
20,17,16
36,8,29
37,15,32
30,22,10
23,36,40
24,24,15
31,24,12
32,22,28
25,26,29
26,19,30
34,23,12
35,19,14
28,16,19
29,15,9
