Id,count,people_v
1,14,30
52,22,39
50,27,49
51,26,56
2,28,49
56,25,31
3,29,39
5,30,51
8,29,40
4,24,56
41,17,59
53,37,51
6,25,31
49,26,31
7,28,46
57,30,46
42,38,27
40,33,31
45,22,30
9,31,66
10,23,38
11,19,31
38,17,28
54,25,38
46,27,39
55,25,48
12,23,48
13,18,25
47,15,16
48,17,25
14,26,30
22,28,31
44,16,26
15,13,26
19,9,39
43,21,40
16,26,39
18,15,18
21,18,30
27,26,19
17,22,45
33,21,24
39,8,63
20,17,16
36,24,29
37,19,32
30,19,10
23,28,40
24,17,15
31,22,12
32,19,28
25,25,29
26,20,30
34,23,12
35,20,14
28,19,19
29,22,9
