Id,count,people_v
1,24,30
52,36,39
50,16,49
51,23,56
2,16,49
56,16,31
3,34,39
5,27,51
8,31,40
4,24,56
41,20,59
53,30,51
6,21,31
49,21,31
7,28,46
57,27,46
42,35,27
40,39,31
45,20,30
9,38,66
10,19,38
11,28,31
38,29,28
54,20,38
46,27,39
55,24,48
12,22,48
13,25,25
47,17,16
48,22,25
14,22,30
22,22,31
44,16,26
15,18,26
19,23,39
43,29,40
16,24,39
18,23,18
21,14,30
27,19,19
17,33,45
33,21,24
39,20,63
20,19,16
36,19,29
37,16,32
30,13,10
23,31,40
24,26,15
31,16,12
32,24,28
25,21,29
26,19,30
34,20,12
35,25,14
28,24,19
29,20,9
