Id,count,people_v
1,20,30
52,30,39
50,25,49
51,27,56
2,23,49
56,21,31
3,35,39
5,35,51
8,30,40
4,25,56
41,18,59
53,32,51
6,18,31
49,18,31
7,27,46
57,24,46
42,23,27
40,33,31
45,24,30
9,39,66
10,26,38
11,25,31
38,23,28
54,23,38
46,24,39
55,26,48
12,26,48
13,19,25
47,15,16
48,17,25
14,21,30
22,29,31
44,19,26
15,16,26
19,26,39
43,32,40
16,19,39
18,17,18
21,14,30
27,17,19
17,29,45
33,21,24
39,21,63
20,13,16
36,15,29
37,14,32
30,22,10
23,36,40
24,20,15
31,22,12
32,15,28
25,20,29
26,18,30
34,18,12
35,20,14
28,20,19
29,20,9
