Id,count,people_v
1,19,30
52,29,39
50,19,49
51,26,56
2,17,49
56,16,31
3,36,39
5,30,51
8,34,40
4,24,56
41,17,59
53,31,51
6,20,31
49,20,31
7,30,46
57,29,46
42,25,27
40,28,31
45,22,30
9,31,66
10,26,38
11,23,31
38,27,28
54,28,38
46,24,39
55,32,48
12,25,48
13,22,25
47,18,16
48,23,25
14,22,30
22,30,31
44,16,26
15,17,26
19,22,39
43,32,40
16,27,39
18,17,18
21,19,30
27,19,19
17,30,45
33,15,24
39,26,63
20,16,16
36,17,29
37,17,32
30,21,10
23,32,40
24,10,15
31,22,12
32,9,28
25,16,29
26,15,30
34,20,12
35,22,14
28,21,19
29,21,9
