Id,count,people_v
1,12,30
52,18,39
50,18,49
51,20,56
2,19,49
56,22,31
3,29,39
5,26,51
8,36,40
4,20,56
41,18,59
53,26,51
6,23,31
49,24,31
7,31,46
57,28,46
42,29,27
40,31,31
45,22,30
9,29,66
10,32,38
11,22,31
38,21,28
54,31,38
46,25,39
55,25,48
12,22,48
13,25,25
47,15,16
48,29,25
14,20,30
22,22,31
44,16,26
15,20,26
19,16,39
43,29,40
16,27,39
18,23,18
21,18,30
27,31,19
17,26,45
33,23,24
39,17,63
20,17,16
36,27,29
37,17,32
30,16,10
23,33,40
24,17,15
31,16,12
32,16,28
25,18,29
26,22,30
34,34,12
35,27,14
28,27,19
29,27,9
