Id,count,people_v
1,11,30
52,17,39
50,25,49
51,31,56
2,24,49
56,12,31
3,19,39
5,19,51
8,28,40
4,33,56
41,30,59
53,29,51
6,16,31
49,23,31
7,38,46
57,34,46
42,36,27
40,28,31
45,17,30
9,28,66
10,26,38
11,19,31
38,14,28
54,28,38
46,26,39
55,22,48
12,28,48
13,29,25
47,17,16
48,30,25
14,13,30
22,32,31
44,14,26
15,10,26
19,21,39
43,31,40
16,20,39
18,12,18
21,22,30
27,27,19
17,14,45
33,31,24
39,19,63
20,17,16
36,23,29
37,22,32
30,27,10
23,35,40
24,23,15
31,28,12
32,24,28
25,33,29
26,25,30
34,26,12
35,28,14
28,27,19
29,25,9
