Id,count,people_v
1,21,30
52,27,39
50,19,49
51,23,56
2,13,49
56,11,31
3,31,39
5,29,51
8,24,40
4,16,56
41,15,59
53,25,51
6,14,31
49,19,31
7,33,46
57,28,46
42,30,27
40,35,31
45,25,30
9,43,66
10,26,38
11,28,31
38,28,28
54,25,38
46,28,39
55,28,48
12,27,48
13,31,25
47,13,16
48,24,25
14,20,30
22,27,31
44,13,26
15,15,26
19,24,39
43,23,40
16,29,39
18,16,18
21,22,30
27,24,19
17,25,45
33,22,24
39,26,63
20,15,16
36,25,29
37,24,32
30,23,10
23,29,40
24,18,15
31,26,12
32,19,28
25,27,29
26,28,30
34,23,12
35,24,14
28,26,19
29,27,9
