Id,count,people_v
1,14,30
52,25,39
50,19,49
51,17,56
2,18,49
56,15,31
3,31,39
5,28,51
8,23,40
4,19,56
41,18,59
53,28,51
6,16,31
49,18,31
7,31,46
57,32,46
42,26,27
40,31,31
45,29,30
9,34,66
10,32,38
11,27,31
38,20,28
54,32,38
46,25,39
55,31,48
12,30,48
13,19,25
47,20,16
48,18,25
14,30,30
22,28,31
44,22,26
15,17,26
19,24,39
43,28,40
16,22,39
18,12,18
21,17,30
27,19,19
17,20,45
33,28,24
39,23,63
20,20,16
36,25,29
37,19,32
30,20,10
23,31,40
24,25,15
31,20,12
32,24,28
25,34,29
26,18,30
34,18,12
35,22,14
28,25,19
29,27,9
