Id,count,people_v
1,18,30
52,29,39
50,13,49
51,19,56
2,15,49
56,15,31
3,32,39
5,35,51
8,33,40
4,24,56
41,18,59
53,31,51
6,17,31
49,21,31
7,27,46
57,31,46
42,25,27
40,38,31
45,22,30
9,35,66
10,34,38
11,26,31
38,27,28
54,30,38
46,25,39
55,25,48
12,19,48
13,24,25
47,24,16
48,21,25
14,19,30
22,19,31
44,19,26
15,19,26
19,25,39
43,39,40
16,26,39
18,23,18
21,24,30
27,17,19
17,33,45
33,27,24
39,24,63
20,21,16
36,9,29
37,21,32
30,14,10
23,40,40
24,22,15
31,14,12
32,19,28
25,27,29
26,20,30
34,15,12
35,13,14
28,13,19
29,13,9
