Id,count,people_v
1,23,30
52,33,39
50,28,49
51,31,56
2,29,49
56,19,31
3,29,39
5,27,51
8,28,40
4,28,56
41,21,59
53,27,51
6,16,31
49,15,31
7,29,46
57,33,46
42,28,27
40,28,31
45,18,30
9,25,66
10,28,38
11,23,31
38,21,28
54,28,38
46,23,39
55,27,48
12,24,48
13,22,25
47,20,16
48,25,25
14,17,30
22,23,31
44,14,26
15,12,26
19,22,39
43,35,40
16,19,39
18,19,18
21,15,30
27,15,19
17,25,45
33,26,24
39,16,63
20,14,16
36,20,29
37,15,32
30,16,10
23,36,40
24,27,15
31,18,12
32,23,28
25,24,29
26,26,30
34,19,12
35,19,14
28,18,19
29,21,9
