Id,count,people_v
1,23,30
52,29,39
50,22,49
51,25,56
2,20,49
56,13,31
3,28,39
5,25,51
8,25,40
4,24,56
41,17,59
53,23,51
6,14,31
49,16,31
7,20,46
57,18,46
42,17,27
40,32,31
45,23,30
9,35,66
10,31,38
11,27,31
38,28,28
54,24,38
46,42,39
55,30,48
12,25,48
13,25,25
47,16,16
48,24,25
14,23,30
22,28,31
44,15,26
15,17,26
19,20,39
43,29,40
16,41,39
18,24,18
21,19,30
27,19,19
17,35,45
33,23,24
39,19,63
20,15,16
36,20,29
37,20,32
30,21,10
23,34,40
24,14,15
31,23,12
32,13,28
25,24,29
26,19,30
34,17,12
35,19,14
28,19,19
29,20,9
