Id,count,people_v
1,24,30
52,29,39
50,25,49
51,33,56
2,21,49
56,19,31
3,29,39
5,28,51
8,33,40
4,29,56
41,22,59
53,31,51
6,20,31
49,22,31
7,20,46
57,16,46
42,25,27
40,28,31
45,20,30
9,31,66
10,28,38
11,28,31
38,29,28
54,23,38
46,22,39
55,26,48
12,25,48
13,21,25
47,17,16
48,18,25
14,20,30
22,27,31
44,13,26
15,15,26
19,18,39
43,29,40
16,22,39
18,18,18
21,13,30
27,22,19
17,28,45
33,20,24
39,14,63
20,20,16
36,26,29
37,19,32
30,23,10
23,28,40
24,27,15
31,23,12
32,21,28
25,27,29
26,23,30
34,22,12
35,28,14
28,26,19
29,25,9
