Id,count,people_v
1,18,30
52,28,39
50,19,49
51,27,56
2,17,49
56,12,31
3,28,39
5,30,51
8,27,40
4,25,56
41,18,59
53,30,51
6,15,31
49,18,31
7,29,46
57,29,46
42,38,27
40,37,31
45,28,30
9,35,66
10,22,38
11,19,31
38,22,28
54,18,38
46,25,39
55,29,48
12,27,48
13,28,25
47,14,16
48,34,25
14,23,30
22,21,31
44,21,26
15,17,26
19,26,39
43,32,40
16,32,39
18,18,18
21,14,30
27,21,19
17,28,45
33,17,24
39,23,63
20,19,16
36,20,29
37,13,32
30,14,10
23,30,40
24,17,15
31,18,12
32,18,28
25,18,29
26,26,30
34,22,12
35,28,14
28,28,19
29,26,9
