Id,count,people_v
1,14,30
52,25,39
50,11,49
51,13,56
2,14,49
56,20,31
3,27,39
5,30,51
8,34,40
4,21,56
41,19,59
53,25,51
6,21,31
49,22,31
7,26,46
57,22,46
42,26,27
40,50,31
45,37,30
9,44,66
10,22,38
11,25,31
38,29,28
54,20,38
46,29,39
55,31,48
12,27,48
13,19,25
47,28,16
48,17,25
14,36,30
22,29,31
44,20,26
15,21,26
19,19,39
43,27,40
16,31,39
18,24,18
21,22,30
27,16,19
17,28,45
33,21,24
39,16,63
20,29,16
36,21,29
37,23,32
30,18,10
23,25,40
24,18,15
31,15,12
32,17,28
25,23,29
26,10,30
34,12,12
35,15,14
28,18,19
29,19,9
