Id,count,people_v
1,18,30
52,22,39
50,26,49
51,29,56
2,23,49
56,15,31
3,22,39
5,29,51
8,31,40
4,25,56
41,15,59
53,33,51
6,15,31
49,18,31
7,24,46
57,24,46
42,24,27
40,35,31
45,18,30
9,31,66
10,27,38
11,25,31
38,25,28
54,24,38
46,31,39
55,34,48
12,36,48
13,22,25
47,25,16
48,21,25
14,13,30
22,23,31
44,16,26
15,13,26
19,18,39
43,30,40
16,37,39
18,18,18
21,23,30
27,21,19
17,26,45
33,18,24
39,18,63
20,22,16
36,26,29
37,25,32
30,18,10
23,29,40
24,16,15
31,20,12
32,17,28
25,26,29
26,20,30
34,16,12
35,11,14
28,18,19
29,26,9
