Id,count,people_v
1,18,30
52,24,39
50,20,49
51,26,56
2,16,49
56,16,31
3,32,39
5,42,51
8,33,40
4,23,56
41,25,59
53,39,51
6,12,31
49,14,31
7,25,46
57,28,46
42,21,27
40,39,31
45,30,30
9,33,66
10,21,38
11,19,31
38,23,28
54,21,38
46,23,39
55,24,48
12,19,48
13,16,25
47,16,16
48,14,25
14,29,30
22,33,31
44,18,26
15,13,26
19,21,39
43,30,40
16,30,39
18,19,18
21,14,30
27,29,19
17,24,45
33,16,24
39,19,63
20,15,16
36,25,29
37,18,32
30,21,10
23,31,40
24,22,15
31,22,12
32,17,28
25,25,29
26,29,30
34,25,12
35,20,14
28,23,19
29,26,9
