Id,count,people_v
1,16,30
52,23,39
50,15,49
51,18,56
2,15,49
56,17,31
3,31,39
5,31,51
8,29,40
4,23,56
41,23,59
53,33,51
6,17,31
49,23,31
7,27,46
57,29,46
42,25,27
40,36,31
45,18,30
9,37,66
10,26,38
11,28,31
38,29,28
54,25,38
46,27,39
55,27,48
12,32,48
13,27,25
47,22,16
48,26,25
14,15,30
22,24,31
44,20,26
15,17,26
19,20,39
43,16,40
16,29,39
18,18,18
21,29,30
27,15,19
17,31,45
33,29,24
39,19,63
20,21,16
36,32,29
37,29,32
30,17,10
23,19,40
24,14,15
31,15,12
32,13,28
25,28,29
26,15,30
34,19,12
35,30,14
28,29,19
29,34,9
