Id,count,people_v
1,19,30
52,25,39
50,23,49
51,21,56
2,20,49
56,22,31
3,38,39
5,32,51
8,31,40
4,19,56
41,14,59
53,28,51
6,20,31
49,16,31
7,24,46
57,27,46
42,29,27
40,32,31
45,22,30
9,39,66
10,27,38
11,29,31
38,21,28
54,25,38
46,37,39
55,25,48
12,24,48
13,23,25
47,13,16
48,20,25
14,20,30
22,22,31
44,14,26
15,18,26
19,30,39
43,30,40
16,34,39
18,18,18
21,15,30
27,15,19
17,24,45
33,24,24
39,25,63
20,19,16
36,17,29
37,18,32
30,16,10
23,35,40
24,24,15
31,22,12
32,24,28
25,28,29
26,20,30
34,14,12
35,14,14
28,14,19
29,13,9
