Id,count,people_v
1,21,30
52,30,39
50,21,49
51,21,56
2,21,49
56,19,31
3,31,39
5,37,51
8,35,40
4,22,56
41,23,59
53,35,51
6,22,31
49,20,31
7,27,46
57,26,46
42,24,27
40,34,31
45,28,30
9,26,66
10,28,38
11,24,31
38,22,28
54,25,38
46,18,39
55,29,48
12,27,48
13,20,25
47,15,16
48,21,25
14,24,30
22,24,31
44,16,26
15,18,26
19,22,39
43,23,40
16,19,39
18,18,18
21,15,30
27,22,19
17,24,45
33,30,24
39,20,63
20,15,16
36,23,29
37,17,32
30,16,10
23,28,40
24,18,15
31,18,12
32,16,28
25,29,29
26,20,30
34,13,12
35,28,14
28,28,19
29,27,9
