Id,count,people_v
1,25,30
52,35,39
50,28,49
51,24,56
2,24,49
56,25,31
3,40,39
5,26,51
8,28,40
4,19,56
41,18,59
53,21,51
6,23,31
49,26,31
7,31,46
57,25,46
42,34,27
40,21,31
45,19,30
9,24,66
10,15,38
11,21,31
38,29,28
54,16,38
46,29,39
55,23,48
12,27,48
13,24,25
47,16,16
48,23,25
14,17,30
22,24,31
44,15,26
15,17,26
19,19,39
43,32,40
16,26,39
18,22,18
21,21,30
27,14,19
17,27,45
33,18,24
39,19,63
20,19,16
36,26,29
37,19,32
30,20,10
23,32,40
24,18,15
31,20,12
32,14,28
25,16,29
26,16,30
34,20,12
35,22,14
28,25,19
29,23,9
