Id,count,people_v
1,22,30
52,27,39
50,17,49
51,25,56
2,17,49
56,16,31
3,30,39
5,32,51
8,21,40
4,21,56
41,19,59
53,33,51
6,20,31
49,19,31
7,24,46
57,26,46
42,28,27
40,27,31
45,19,30
9,28,66
10,32,38
11,36,31
38,30,28
54,30,38
46,37,39
55,34,48
12,31,48
13,20,25
47,15,16
48,17,25
14,19,30
22,23,31
44,19,26
15,18,26
19,26,39
43,28,40
16,31,39
18,18,18
21,16,30
27,15,19
17,32,45
33,28,24
39,28,63
20,21,16
36,16,29
37,14,32
30,21,10
23,33,40
24,21,15
31,25,12
32,18,28
25,23,29
26,12,30
34,15,12
35,19,14
28,18,19
29,18,9
