Id,count,people_v
1,18,30
52,25,39
50,14,49
51,27,56
2,12,49
56,17,31
3,28,39
5,27,51
8,24,40
4,27,56
41,22,59
53,31,51
6,19,31
49,24,31
7,22,46
57,18,46
42,22,27
40,28,31
45,16,30
9,32,66
10,34,38
11,27,31
38,30,28
54,28,38
46,29,39
55,31,48
12,32,48
13,31,25
47,21,16
48,26,25
14,15,30
22,23,31
44,15,26
15,15,26
19,21,39
43,28,40
16,27,39
18,19,18
21,21,30
27,22,19
17,28,45
33,25,24
39,22,63
20,22,16
36,24,29
37,21,32
30,19,10
23,29,40
24,20,15
31,22,12
32,18,28
25,29,29
26,24,30
34,16,12
35,27,14
28,24,19
29,26,9
