Id,count,people_v
1,17,30
52,26,39
50,20,49
51,15,56
2,13,49
56,15,31
3,28,39
5,31,51
8,30,40
4,16,56
41,19,59
53,26,51
6,13,31
49,16,31
7,30,46
57,29,46
42,21,27
40,27,31
45,24,30
9,34,66
10,27,38
11,22,31
38,29,28
54,24,38
46,39,39
55,33,48
12,31,48
13,24,25
47,19,16
48,26,25
14,20,30
22,23,31
44,16,26
15,16,26
19,27,39
43,25,40
16,38,39
18,26,18
21,14,30
27,26,19
17,35,45
33,28,24
39,24,63
20,16,16
36,15,29
37,12,32
30,17,10
23,27,40
24,22,15
31,20,12
32,20,28
25,26,29
26,24,30
34,27,12
35,29,14
28,25,19
29,26,9
