Id,count,people_v
1,21,30
52,27,39
50,23,49
51,34,56
2,23,49
56,17,31
3,34,39
5,30,51
8,28,40
4,27,56
41,19,59
53,34,51
6,20,31
49,25,31
7,34,46
57,34,46
42,35,27
40,29,31
45,18,30
9,36,66
10,28,38
11,24,31
38,23,28
54,27,38
46,28,39
55,28,48
12,25,48
13,27,25
47,15,16
48,25,25
14,14,30
22,16,31
44,9,26
15,8,26
19,20,39
43,22,40
16,30,39
18,21,18
21,22,30
27,14,19
17,24,45
33,23,24
39,19,63
20,18,16
36,26,29
37,22,32
30,9,10
23,18,40
24,14,15
31,11,12
32,15,28
25,25,29
26,21,30
34,18,12
35,26,14
28,28,19
29,28,9
