Id,count,people_v
1,20,30
52,27,39
50,25,49
51,30,56
2,20,49
56,15,31
3,29,39
5,32,51
8,28,40
4,31,56
41,28,59
53,38,51
6,18,31
49,21,31
7,29,46
57,29,46
42,26,27
40,37,31
45,24,30
9,37,66
10,34,38
11,22,31
38,23,28
54,33,38
46,28,39
55,21,48
12,21,48
13,15,25
47,15,16
48,21,25
14,23,30
22,26,31
44,9,26
15,8,26
19,22,39
43,26,40
16,27,39
18,18,18
21,17,30
27,22,19
17,26,45
33,14,24
39,22,63
20,17,16
36,19,29
37,15,32
30,19,10
23,26,40
24,17,15
31,18,12
32,16,28
25,20,29
26,17,30
34,23,12
35,26,14
28,21,19
29,21,9
