Id,count,people_v
1,14,30
52,19,39
50,23,49
51,25,56
2,23,49
56,21,31
3,30,39
5,23,51
8,34,40
4,25,56
41,22,59
53,30,51
6,13,31
49,13,31
7,19,46
57,21,46
42,22,27
40,40,31
45,22,30
9,40,66
10,31,38
11,28,31
38,30,28
54,32,38
46,26,39
55,28,48
12,20,48
13,24,25
47,14,16
48,21,25
14,21,30
22,23,31
44,18,26
15,19,26
19,27,39
43,30,40
16,25,39
18,20,18
21,18,30
27,24,19
17,28,45
33,21,24
39,23,63
20,17,16
36,24,29
37,19,32
30,18,10
23,32,40
24,25,15
31,21,12
32,23,28
25,21,29
26,22,30
34,27,12
35,28,14
28,25,19
29,25,9
