Id,count,people_v
1,27,30
52,32,39
50,20,49
51,21,56
2,17,49
56,17,31
3,31,39
5,34,51
8,43,40
4,23,56
41,25,59
53,34,51
6,15,31
49,18,31
7,12,46
57,15,46
42,16,27
40,38,31
45,24,30
9,37,66
10,29,38
11,21,31
38,25,28
54,27,38
46,29,39
55,28,48
12,26,48
13,28,25
47,18,16
48,29,25
14,20,30
22,25,31
44,10,26
15,9,26
19,13,39
43,22,40
16,29,39
18,20,18
21,16,30
27,21,19
17,25,45
33,27,24
39,11,63
20,23,16
36,24,29
37,18,32
30,21,10
23,27,40
24,17,15
31,23,12
32,15,28
25,27,29
26,19,30
34,20,12
35,26,14
28,29,19
29,28,9
