Id,count,people_v
1,17,30
52,26,39
50,22,49
51,24,56
2,19,49
56,11,31
3,28,39
5,29,51
8,27,40
4,15,56
41,12,59
53,29,51
6,14,31
49,21,31
7,17,46
57,13,46
42,26,27
40,31,31
45,19,30
9,34,66
10,24,38
11,25,31
38,31,28
54,23,38
46,36,39
55,31,48
12,28,48
13,23,25
47,16,16
48,21,25
14,17,30
22,34,31
44,19,26
15,14,26
19,16,39
43,34,40
16,37,39
18,28,18
21,17,30
27,29,19
17,31,45
33,32,24
39,14,63
20,19,16
36,18,29
37,16,32
30,27,10
23,33,40
24,21,15
31,29,12
32,21,28
25,25,29
26,35,30
34,28,12
35,22,14
28,16,19
29,17,9
