Id,count,people_v
1,18,30
52,28,39
50,17,49
51,33,56
2,13,49
56,10,31
3,31,39
5,28,51
8,33,40
4,32,56
41,29,59
53,31,51
6,14,31
49,22,31
7,25,46
57,28,46
42,27,27
40,33,31
45,25,30
9,28,66
10,29,38
11,20,31
38,39,28
54,24,38
46,30,39
55,21,48
12,24,48
13,19,25
47,18,16
48,17,25
14,22,30
22,24,31
44,13,26
15,10,26
19,24,39
43,35,40
16,25,39
18,24,18
21,16,30
27,24,19
17,41,45
33,33,24
39,26,63
20,18,16
36,15,29
37,11,32
30,20,10
23,34,40
24,20,15
31,22,12
32,20,28
25,30,29
26,24,30
34,21,12
35,20,14
28,18,19
29,17,9
