Id,count,people_v
1,11,30
52,19,39
50,13,49
51,22,56
2,12,49
56,9,31
3,23,39
5,48,51
8,45,40
4,22,56
41,23,59
53,43,51
6,13,31
49,13,31
7,34,46
57,39,46
42,25,27
40,54,31
45,23,30
9,52,66
10,26,38
11,23,31
38,33,28
54,28,38
46,23,39
55,22,48
12,22,48
13,14,25
47,8,16
48,14,25
14,18,30
22,23,31
44,11,26
15,11,26
19,30,39
43,35,40
16,25,39
18,18,18
21,24,30
27,30,19
17,31,45
33,35,24
39,26,63
20,16,16
36,21,29
37,20,32
30,16,10
23,33,40
24,18,15
31,13,12
32,22,28
25,36,29
26,25,30
34,28,12
35,22,14
28,20,19
29,21,9
