Id,count,people_v
1,24,30
52,27,39
50,19,49
51,21,56
2,15,49
56,15,31
3,25,39
5,34,51
8,30,40
4,24,56
41,19,59
53,38,51
6,21,31
49,23,31
7,25,46
57,25,46
42,26,27
40,25,31
45,24,30
9,34,66
10,18,38
11,31,31
38,20,28
54,22,38
46,20,39
55,32,48
12,31,48
13,28,25
47,26,16
48,26,25
14,17,30
22,23,31
44,12,26
15,9,26
19,21,39
43,29,40
16,21,39
18,15,18
21,22,30
27,22,19
17,21,45
33,22,24
39,16,63
20,29,16
36,25,29
37,20,32
30,18,10
23,31,40
24,19,15
31,22,12
32,17,28
25,23,29
26,19,30
34,18,12
35,29,14
28,27,19
29,28,9
