Id,count,people_v
1,18,30
52,22,39
50,25,49
51,20,56
2,20,49
56,16,31
3,27,39
5,34,51
8,33,40
4,20,56
41,17,59
53,34,51
6,24,31
49,29,31
7,28,46
57,31,46
42,32,27
40,32,31
45,21,30
9,33,66
10,24,38
11,22,31
38,30,28
54,23,38
46,21,39
55,18,48
12,23,48
13,26,25
47,25,16
48,25,25
14,14,30
22,19,31
44,9,26
15,11,26
19,29,39
43,33,40
16,21,39
18,19,18
21,22,30
27,17,19
17,30,45
33,22,24
39,24,63
20,28,16
36,28,29
37,23,32
30,12,10
23,33,40
24,17,15
31,12,12
32,14,28
25,24,29
26,23,30
34,19,12
35,20,14
28,23,19
29,29,9
