Id,count,people_v
1,17,30
52,22,39
50,22,49
51,27,56
2,21,49
56,20,31
3,25,39
5,24,51
8,28,40
4,26,56
41,17,59
53,28,51
6,17,31
49,18,31
7,25,46
57,25,46
42,33,27
40,37,31
45,20,30
9,45,66
10,24,38
11,28,31
38,32,28
54,22,38
46,36,39
55,35,48
12,30,48
13,27,25
47,24,16
48,28,25
14,19,30
22,26,31
44,14,26
15,14,26
19,21,39
43,26,40
16,32,39
18,27,18
21,19,30
27,11,19
17,35,45
33,13,24
39,18,63
20,22,16
36,21,29
37,18,32
30,21,10
23,31,40
24,15,15
31,21,12
32,14,28
25,16,29
26,14,30
34,12,12
35,15,14
28,19,19
29,18,9
