Id,count,people_v
1,23,30
52,25,39
50,25,49
51,31,56
2,21,49
56,17,31
3,35,39
5,29,51
8,48,40
4,22,56
41,17,59
53,33,51
6,21,31
49,25,31
7,22,46
57,21,46
42,24,27
40,45,31
45,19,30
9,49,66
10,32,38
11,34,31
38,30,28
54,33,38
46,36,39
55,29,48
12,23,48
13,20,25
47,16,16
48,16,25
14,17,30
22,18,31
44,12,26
15,11,26
19,22,39
43,23,40
16,32,39
18,23,18
21,18,30
27,13,19
17,32,45
33,20,24
39,18,63
20,12,16
36,13,29
37,18,32
30,13,10
23,27,40
24,16,15
31,14,12
32,14,28
25,18,29
26,12,30
34,11,12
35,14,14
28,14,19
29,15,9
