Id,count,people_v
1,19,30
52,25,39
50,20,49
51,24,56
2,21,49
56,16,31
3,27,39
5,32,51
8,40,40
4,25,56
41,21,59
53,32,51
6,15,31
49,12,31
7,23,46
57,17,46
42,27,27
40,30,31
45,22,30
9,31,66
10,11,38
11,25,31
38,22,28
54,9,38
46,27,39
55,29,48
12,27,48
13,23,25
47,16,16
48,23,25
14,25,30
22,32,31
44,13,26
15,14,26
19,24,39
43,28,40
16,26,39
18,19,18
21,29,30
27,24,19
17,25,45
33,24,24
39,23,63
20,19,16
36,22,29
37,31,32
30,22,10
23,36,40
24,22,15
31,24,12
32,18,28
25,28,29
26,24,30
34,25,12
35,23,14
28,25,19
29,28,9
