Id,count,people_v
1,21,30
52,24,39
50,29,49
51,34,56
2,30,49
56,24,31
3,26,39
5,21,51
8,21,40
4,31,56
41,21,59
53,21,51
6,27,31
49,21,31
7,27,46
57,20,46
42,31,27
40,19,31
45,19,30
9,26,66
10,27,38
11,19,31
38,21,28
54,25,38
46,24,39
55,22,48
12,25,48
13,27,25
47,16,16
48,23,25
14,18,30
22,19,31
44,14,26
15,12,26
19,30,39
43,25,40
16,24,39
18,21,18
21,15,30
27,16,19
17,29,45
33,33,24
39,27,63
20,21,16
36,23,29
37,15,32
30,16,10
23,21,40
24,21,15
31,17,12
32,22,28
25,39,29
26,25,30
34,16,12
35,31,14
28,27,19
29,33,9
