Id,count,people_v
1,16,30
52,22,39
50,12,49
51,28,56
2,8,49
56,13,31
3,29,39
5,33,51
8,39,40
4,30,56
41,29,59
53,35,51
6,16,31
49,23,31
7,32,46
57,32,46
42,33,27
40,36,31
45,25,30
9,42,66
10,32,38
11,22,31
38,37,28
54,29,38
46,32,39
55,33,48
12,27,48
13,22,25
47,18,16
48,21,25
14,23,30
22,21,31
44,16,26
15,16,26
19,21,39
43,26,40
16,34,39
18,27,18
21,23,30
27,21,19
17,37,45
33,17,24
39,18,63
20,16,16
36,14,29
37,21,32
30,16,10
23,28,40
24,10,15
31,17,12
32,10,28
25,19,29
26,17,30
34,17,12
35,19,14
28,18,19
29,16,9
