Id,count,people_v
1,19,30
52,28,39
50,22,49
51,26,56
2,23,49
56,14,31
3,29,39
5,35,51
8,37,40
4,24,56
41,14,59
53,38,51
6,17,31
49,19,31
7,29,46
57,28,46
42,28,27
40,34,31
45,18,30
9,40,66
10,30,38
11,17,31
38,21,28
54,31,38
46,16,39
55,25,48
12,27,48
13,20,25
47,23,16
48,20,25
14,18,30
22,24,31
44,22,26
15,19,26
19,20,39
43,31,40
16,18,39
18,16,18
21,20,30
27,21,19
17,22,45
33,18,24
39,18,63
20,22,16
36,30,29
37,27,32
30,21,10
23,33,40
24,19,15
31,20,12
32,11,28
25,16,29
26,17,30
34,21,12
35,19,14
28,24,19
29,26,9
