Id,count,people_v
1,15,30
52,20,39
50,14,49
51,22,56
2,12,49
56,6,31
3,29,39
5,31,51
8,36,40
4,19,56
41,16,59
53,31,51
6,11,31
49,15,31
7,24,46
57,24,46
42,24,27
40,29,31
45,22,30
9,33,66
10,29,38
11,27,31
38,28,28
54,29,38
46,31,39
55,28,48
12,27,48
13,21,25
47,15,16
48,21,25
14,15,30
22,24,31
44,21,26
15,22,26
19,31,39
43,39,40
16,26,39
18,20,18
21,27,30
27,25,19
17,29,45
33,33,24
39,29,63
20,17,16
36,20,29
37,24,32
30,21,10
23,41,40
24,25,15
31,21,12
32,27,28
25,40,29
26,29,30
34,19,12
35,28,14
28,26,19
29,23,9
