Id,count,people_v
1,13,30
52,27,39
50,20,49
51,29,56
2,22,49
56,18,31
3,32,39
5,36,51
8,35,40
4,25,56
41,19,59
53,34,51
6,18,31
49,16,31
7,27,46
57,29,46
42,22,27
40,31,31
45,18,30
9,34,66
10,22,38
11,25,31
38,26,28
54,17,38
46,32,39
55,24,48
12,26,48
13,16,25
47,16,16
48,16,25
14,17,30
22,21,31
44,11,26
15,9,26
19,24,39
43,33,40
16,31,39
18,26,18
21,24,30
27,20,19
17,33,45
33,25,24
39,24,63
20,17,16
36,23,29
37,25,32
30,15,10
23,34,40
24,25,15
31,16,12
32,22,28
25,24,29
26,27,30
34,22,12
35,24,14
28,22,19
29,23,9
