Id,count,people_v
1,23,30
52,30,39
50,27,49
51,27,56
2,19,49
56,18,31
3,35,39
5,20,51
8,17,40
4,23,56
41,19,59
53,20,51
6,20,31
49,24,31
7,28,46
57,22,46
42,30,27
40,26,31
45,15,30
9,35,66
10,23,38
11,27,31
38,24,28
54,18,38
46,34,39
55,29,48
12,30,48
13,21,25
47,18,16
48,20,25
14,16,30
22,25,31
44,16,26
15,22,26
19,29,39
43,31,40
16,32,39
18,22,18
21,16,30
27,16,19
17,29,45
33,32,24
39,30,63
20,18,16
36,21,29
37,19,32
30,23,10
23,32,40
24,26,15
31,26,12
32,23,28
25,27,29
26,17,30
34,15,12
35,19,14
28,20,19
29,21,9
