Id,count,people_v
1,17,30
52,28,39
50,21,49
51,17,56
2,18,49
56,14,31
3,31,39
5,30,51
8,30,40
4,20,56
41,16,59
53,34,51
6,14,31
49,19,31
7,27,46
57,32,46
42,26,27
40,38,31
45,30,30
9,29,66
10,24,38
11,23,31
38,31,28
54,24,38
46,37,39
55,30,48
12,26,48
13,20,25
47,21,16
48,22,25
14,27,30
22,28,31
44,23,26
15,26,26
19,30,39
43,24,40
16,39,39
18,19,18
21,20,30
27,14,19
17,32,45
33,22,24
39,29,63
20,22,16
36,17,29
37,18,32
30,18,10
23,23,40
24,15,15
31,19,12
32,14,28
25,21,29
26,11,30
34,12,12
35,15,14
28,18,19
29,20,9
