Id,count,people_v
1,14,30
52,26,39
50,15,49
51,21,56
2,18,49
56,14,31
3,28,39
5,30,51
8,25,40
4,22,56
41,17,59
53,30,51
6,19,31
49,16,31
7,28,46
57,27,46
42,27,27
40,32,31
45,23,30
9,38,66
10,31,38
11,21,31
38,37,28
54,33,38
46,20,39
55,22,48
12,20,48
13,25,25
47,18,16
48,23,25
14,28,30
22,30,31
44,17,26
15,19,26
19,26,39
43,33,40
16,22,39
18,23,18
21,22,30
27,18,19
17,38,45
33,20,24
39,29,63
20,20,16
36,21,29
37,22,32
30,25,10
23,37,40
24,21,15
31,26,12
32,18,28
25,21,29
26,19,30
34,18,12
35,24,14
28,21,19
29,20,9
