Id,count,people_v
1,26,30
52,35,39
50,28,49
51,31,56
2,20,49
56,19,31
3,30,39
5,26,51
8,24,40
4,26,56
41,18,59
53,23,51
6,15,31
49,16,31
7,24,46
57,23,46
42,23,27
40,31,31
45,26,30
9,35,66
10,25,38
11,31,31
38,25,28
54,23,38
46,24,39
55,31,48
12,32,48
13,24,25
47,10,16
48,22,25
14,30,30
22,30,31
44,21,26
15,22,26
19,22,39
43,29,40
16,26,39
18,18,18
21,25,30
27,20,19
17,26,45
33,21,24
39,20,63
20,10,16
36,15,29
37,16,32
30,25,10
23,31,40
24,25,15
31,27,12
32,23,28
25,27,29
26,15,30
34,18,12
35,11,14
28,14,19
29,15,9
