Id,count,people_v
1,26,30
52,31,39
50,18,49
51,19,56
2,10,49
56,15,31
3,29,39
5,32,51
8,29,40
4,22,56
41,20,59
53,25,51
6,18,31
49,22,31
7,23,46
57,26,46
42,26,27
40,32,31
45,22,30
9,32,66
10,24,38
11,34,31
38,31,28
54,25,38
46,30,39
55,25,48
12,20,48
13,15,25
47,20,16
48,16,25
14,19,30
22,29,31
44,16,26
15,17,26
19,25,39
43,30,40
16,29,39
18,25,18
21,24,30
27,23,19
17,33,45
33,27,24
39,26,63
20,23,16
36,20,29
37,21,32
30,19,10
23,34,40
24,27,15
31,18,12
32,22,28
25,28,29
26,19,30
34,20,12
35,24,14
28,26,19
29,21,9
