Id,count,people_v
1,23,30
52,26,39
50,18,49
51,28,56
2,13,49
56,14,31
3,28,39
5,23,51
8,23,40
4,24,56
41,21,59
53,29,51
6,21,31
49,23,31
7,27,46
57,24,46
42,30,27
40,31,31
45,29,30
9,32,66
10,27,38
11,22,31
38,33,28
54,25,38
46,30,39
55,23,48
12,24,48
13,18,25
47,19,16
48,23,25
14,30,30
22,25,31
44,16,26
15,14,26
19,19,39
43,26,40
16,32,39
18,20,18
21,25,30
27,22,19
17,35,45
33,21,24
39,22,63
20,21,16
36,27,29
37,23,32
30,18,10
23,24,40
24,14,15
31,18,12
32,12,28
25,23,29
26,19,30
34,18,12
35,24,14
28,27,19
29,27,9
