Id,count,people_v
1,13,30
52,26,39
50,15,49
51,19,56
2,17,49
56,13,31
3,27,39
5,37,51
8,33,40
4,21,56
41,20,59
53,33,51
6,19,31
49,21,31
7,33,46
57,23,46
42,34,27
40,39,31
45,15,30
9,34,66
10,25,38
11,17,31
38,23,28
54,26,38
46,32,39
55,24,48
12,26,48
13,26,25
47,13,16
48,25,25
14,16,30
22,25,31
44,12,26
15,16,26
19,26,39
43,37,40
16,30,39
18,20,18
21,15,30
27,26,19
17,26,45
33,22,24
39,24,63
20,18,16
36,20,29
37,18,32
30,19,10
23,40,40
24,21,15
31,21,12
32,19,28
25,24,29
26,22,30
34,24,12
35,23,14
28,21,19
29,22,9
