Id,count,people_v
1,23,30
52,27,39
50,25,49
51,36,56
2,23,49
56,19,31
3,23,39
5,27,51
8,29,40
4,41,56
41,34,59
53,25,51
6,15,31
49,16,31
7,23,46
57,23,46
42,22,27
40,28,31
45,14,30
9,34,66
10,32,38
11,22,31
38,22,28
54,31,38
46,24,39
55,21,48
12,24,48
13,18,25
47,17,16
48,17,25
14,10,30
22,23,31
44,16,26
15,18,26
19,24,39
43,28,40
16,26,39
18,18,18
21,29,30
27,26,19
17,25,45
33,20,24
39,23,63
20,19,16
36,26,29
37,29,32
30,14,10
23,33,40
24,23,15
31,15,12
32,20,28
25,19,29
26,24,30
34,23,12
35,28,14
28,27,19
29,27,9
