Id,count,people_v
1,15,30
52,24,39
50,26,49
51,24,56
2,28,49
56,27,31
3,28,39
5,25,51
8,22,40
4,23,56
41,18,59
53,26,51
6,25,31
49,24,31
7,27,46
57,24,46
42,26,27
40,29,31
45,14,30
9,35,66
10,34,38
11,32,31
38,21,28
54,26,38
46,32,39
55,26,48
12,29,48
13,18,25
47,21,16
48,16,25
14,18,30
22,25,31
44,15,26
15,16,26
19,23,39
43,27,40
16,34,39
18,19,18
21,21,30
27,21,19
17,21,45
33,18,24
39,18,63
20,17,16
36,23,29
37,24,32
30,18,10
23,27,40
24,16,15
31,18,12
32,13,28
25,22,29
26,19,30
34,20,12
35,22,14
28,21,19
29,22,9
