Id,count,people_v
1,17,30
52,24,39
50,24,49
51,31,56
2,22,49
56,15,31
3,33,39
5,32,51
8,27,40
4,29,56
41,22,59
53,34,51
6,15,31
49,16,31
7,26,46
57,29,46
42,27,27
40,29,31
45,20,30
9,34,66
10,20,38
11,21,31
38,32,28
54,19,38
46,35,39
55,30,48
12,28,48
13,21,25
47,14,16
48,22,25
14,17,30
22,22,31
44,19,26
15,20,26
19,28,39
43,30,40
16,39,39
18,24,18
21,28,30
27,19,19
17,31,45
33,17,24
39,22,63
20,13,16
36,21,29
37,25,32
30,19,10
23,28,40
24,18,15
31,18,12
32,17,28
25,22,29
26,13,30
34,11,12
35,19,14
28,21,19
29,21,9
