Id,count,people_v
1,19,30
52,28,39
50,15,49
51,20,56
2,12,49
56,13,31
3,36,39
5,33,51
8,39,40
4,20,56
41,20,59
53,31,51
6,13,31
49,18,31
7,24,46
57,27,46
42,26,27
40,43,31
45,23,30
9,38,66
10,28,38
11,25,31
38,24,28
54,23,38
46,31,39
55,32,48
12,30,48
13,20,25
47,16,16
48,13,25
14,22,30
22,26,31
44,14,26
15,13,26
19,17,39
43,28,40
16,34,39
18,19,18
21,22,30
27,26,19
17,27,45
33,15,24
39,15,63
20,21,16
36,26,29
37,23,32
30,18,10
23,28,40
24,19,15
31,19,12
32,17,28
25,19,29
26,32,30
34,23,12
35,27,14
28,26,19
29,29,9
