Id,count,people_v
1,12,30
52,17,39
50,21,49
51,23,56
2,18,49
56,20,31
3,25,39
5,20,51
8,33,40
4,28,56
41,30,59
53,24,51
6,20,31
49,21,31
7,24,46
57,20,46
42,27,27
40,29,31
45,20,30
9,38,66
10,26,38
11,27,31
38,33,28
54,30,38
46,38,39
55,28,48
12,27,48
13,14,25
47,23,16
48,14,25
14,18,30
22,18,31
44,19,26
15,18,26
19,23,39
43,24,40
16,36,39
18,26,18
21,24,30
27,27,19
17,33,45
33,17,24
39,21,63
20,25,16
36,21,29
37,23,32
30,16,10
23,29,40
24,24,15
31,16,12
32,25,28
25,25,29
26,22,30
34,23,12
35,26,14
28,25,19
29,29,9
