Id,count,people_v
1,21,30
52,27,39
50,29,49
51,23,56
2,21,49
56,18,31
3,33,39
5,36,51
8,31,40
4,20,56
41,22,59
53,34,51
6,18,31
49,16,31
7,35,46
57,33,46
42,28,27
40,33,31
45,22,30
9,35,66
10,20,38
11,23,31
38,14,28
54,22,38
46,19,39
55,28,48
12,27,48
13,27,25
47,14,16
48,27,25
14,27,30
22,30,31
44,10,26
15,14,26
19,26,39
43,29,40
16,16,39
18,7,18
21,15,30
27,11,19
17,16,45
33,25,24
39,21,63
20,13,16
36,18,29
37,19,32
30,21,10
23,40,40
24,32,15
31,27,12
32,28,28
25,27,29
26,15,30
34,7,12
35,19,14
28,19,19
29,19,9
