Id,count,people_v
1,9,30
52,23,39
50,17,49
51,14,56
2,17,49
56,20,31
3,32,39
5,36,51
8,31,40
4,20,56
41,22,59
53,31,51
6,18,31
49,27,31
7,28,46
57,24,46
42,32,27
40,35,31
45,22,30
9,34,66
10,22,38
11,27,31
38,31,28
54,24,38
46,34,39
55,25,48
12,25,48
13,22,25
47,16,16
48,23,25
14,23,30
22,20,31
44,15,26
15,15,26
19,28,39
43,26,40
16,37,39
18,26,18
21,21,30
27,11,19
17,34,45
33,35,24
39,27,63
20,14,16
36,19,29
37,15,32
30,14,10
23,32,40
24,28,15
31,14,12
32,25,28
25,34,29
26,13,30
34,12,12
35,23,14
28,23,19
29,23,9
