Id,count,people_v
1,29,30
52,32,39
50,25,49
51,41,56
2,17,49
56,14,31
3,33,39
5,28,51
8,32,40
4,36,56
41,30,59
53,23,51
6,16,31
49,17,31
7,24,46
57,18,46
42,22,27
40,30,31
45,22,30
9,34,66
10,26,38
11,17,31
38,32,28
54,23,38
46,25,39
55,17,48
12,15,48
13,18,25
47,16,16
48,21,25
14,22,30
22,25,31
44,10,26
15,11,26
19,16,39
43,26,40
16,30,39
18,23,18
21,12,30
27,27,19
17,35,45
33,36,24
39,14,63
20,14,16
36,17,29
37,12,32
30,18,10
23,31,40
24,33,15
31,20,12
32,33,28
25,39,29
26,23,30
34,27,12
35,26,14
28,20,19
29,20,9
