Id,count,people_v
1,17,30
52,23,39
50,24,49
51,24,56
2,25,49
56,18,31
3,22,39
5,27,51
8,28,40
4,26,56
41,18,59
53,26,51
6,19,31
49,21,31
7,34,46
57,29,46
42,31,27
40,24,31
45,22,30
9,29,66
10,24,38
11,28,31
38,30,28
54,29,38
46,29,39
55,27,48
12,21,48
13,13,25
47,20,16
48,22,25
14,23,30
22,19,31
44,17,26
15,15,26
19,21,39
43,25,40
16,33,39
18,22,18
21,14,30
27,29,19
17,38,45
33,30,24
39,21,63
20,17,16
36,14,29
37,14,32
30,13,10
23,32,40
24,19,15
31,18,12
32,17,28
25,32,29
26,21,30
34,27,12
35,25,14
28,25,19
29,23,9
