Id,count,people_v
1,24,30
52,31,39
50,28,49
51,34,56
2,18,49
56,21,31
3,26,39
5,19,51
8,35,40
4,36,56
41,27,59
53,20,51
6,17,31
49,21,31
7,20,46
57,18,46
42,20,27
40,33,31
45,21,30
9,30,66
10,22,38
11,20,31
38,24,28
54,23,38
46,26,39
55,25,48
12,25,48
13,18,25
47,21,16
48,19,25
14,26,30
22,35,31
44,12,26
15,10,26
19,16,39
43,26,40
16,24,39
18,23,18
21,19,30
27,25,19
17,30,45
33,21,24
39,16,63
20,23,16
36,23,29
37,19,32
30,25,10
23,34,40
24,15,15
31,27,12
32,16,28
25,24,29
26,16,30
34,21,12
35,24,14
28,24,19
29,25,9
