Id,count,people_v
1,23,30
52,27,39
50,20,49
51,24,56
2,18,49
56,18,31
3,27,39
5,29,51
8,26,40
4,23,56
41,16,59
53,29,51
6,20,31
49,21,31
7,29,46
57,24,46
42,27,27
40,28,31
45,30,30
9,34,66
10,26,38
11,28,31
38,27,28
54,25,38
46,28,39
55,18,48
12,22,48
13,21,25
47,24,16
48,22,25
14,32,30
22,22,31
44,21,26
15,22,26
19,23,39
43,25,40
16,30,39
18,21,18
21,22,30
27,14,19
17,27,45
33,20,24
39,23,63
20,20,16
36,22,29
37,24,32
30,18,10
23,27,40
24,22,15
31,21,12
32,18,28
25,24,29
26,16,30
34,13,12
35,19,14
28,20,19
29,23,9
